0,1,2,3,4,5,6,7,permutation index
0.0,0.0,0.0,-0.0001666666666666483,0.0006666666666667043,0.0015000000000000568,0.0,0.0013333333333334085,19972
0.0,-0.000500000000000056,0.0001666666666666483,0.0004999999999999449,0.0004999999999999449,0.0020000000000000018,0.0,0.0016666666666667052,4478
0.0,-0.0016666666666667052,-0.0020000000000000018,-0.0025000000000000577,0.0006666666666667043,0.0,-0.0001666666666666483,-0.0006666666666667043,19898
-0.0001666666666666483,0.0004999999999999449,0.0,-0.0001666666666666483,0.0004999999999999449,0.0013333333333332975,0.0001666666666666483,0.0016666666666665941,18863
0.0,0.0013333333333332975,0.0001666666666666483,0.0014999999999999458,0.0006666666666665932,0.0028333333333333544,0.0004999999999999449,0.0016666666666665941,6752
0.0006666666666667043,0.00016666666666675933,0.00016666666666675933,0.0,0.000500000000000056,0.0025000000000000577,0.0010000000000000009,0.0020000000000000018,21677
0.0,-0.0008333333333333526,0.0,0.0,0.0006666666666667043,0.0008333333333333526,0.0,0.000500000000000056,9567
0.0,0.0,0.0,-0.0001666666666666483,0.0006666666666667043,0.0016666666666667052,0.0001666666666666483,0.0011666666666666492,17638
0.0,-0.0001666666666666483,0.0,0.0,-0.0001666666666666483,0.0006666666666667043,-0.0003333333333332966,0.0018333333333333535,9156
0.0,-0.0015000000000000568,-0.0018333333333333535,-0.00216666666666665,0.0003333333333332966,0.0,-0.0020000000000000018,-0.0006666666666667043,22565
0.0,-0.00016666666666675933,0.0,0.0008333333333332416,0.0006666666666665932,0.0014999999999999458,0.0011666666666666492,0.0018333333333332424,29172
0.0,0.0,0.0,-0.0006666666666667043,0.000500000000000056,0.0010000000000000009,0.000500000000000056,0.0015000000000000568,11550
0.0,0.0,0.00016666666666675933,0.0,0.000500000000000056,0.0013333333333334085,0.0,0.0011666666666667602,15756
0.0,0.0003333333333332966,0.0003333333333332966,0.0004999999999999449,0.0006666666666665932,0.0018333333333333535,0.0,0.0018333333333333535,16741
0.0008333333333332416,-0.00033333333333340764,0.0003333333333332966,0.0,0.0004999999999999449,0.00216666666666665,0.0008333333333332416,0.0018333333333332424,10918
0.0,-0.0001666666666666483,0.0,0.0003333333333332966,0.0006666666666667043,0.0010000000000000009,0.0,0.0015000000000000568,8211
-0.0018333333333333535,-0.0011666666666667602,-0.0016666666666667052,-0.0011666666666667602,0.0004999999999999449,0.0,0.0,-0.0011666666666667602,10821
0.000500000000000056,0.0008333333333333526,-0.0013333333333332975,-0.0020000000000000018,0.000500000000000056,0.0,0.00033333333333340764,-0.0003333333333332966,19506
0.0,0.0004999999999999449,0.0,0.0014999999999999458,0.0006666666666667043,0.002666666666666706,0.0003333333333332966,0.0018333333333333535,8797
0.0,0.0,0.0001666666666666483,-0.0006666666666665932,0.000500000000000056,0.0013333333333334085,-0.0003333333333332966,0.0011666666666666492,18761
0.0,0.0,0.0,0.0001666666666666483,0.0006666666666667043,0.0016666666666667052,0.0003333333333332966,0.0013333333333332975,19192
0.0,-0.0008333333333333526,0.0,0.0,0.0006666666666667043,0.0008333333333333526,0.0,0.0003333333333332966,27285
0.0,0.0003333333333332966,0.0003333333333332966,0.0,0.0006666666666665932,0.0011666666666666492,0.0,0.0008333333333333526,11264
0.0,0.0004999999999999449,0.0003333333333332966,-0.00033333333333340764,0.0006666666666665932,0.0018333333333333535,0.0,0.0013333333333332975,19014
0.0,0.0,0.0001666666666666483,-0.0004999999999999449,0.000500000000000056,0.0008333333333333526,0.00033333333333340764,0.0011666666666666492,926
-0.0020000000000000018,0.0008333333333333526,-0.0016666666666665941,-0.0018333333333333535,0.000500000000000056,0.0,-0.0013333333333332975,0.0001666666666666483,37551
0.000500000000000056,0.0010000000000000009,-0.0014999999999999458,-0.0018333333333333535,0.000500000000000056,0.0,0.000500000000000056,-0.0004999999999999449,30524
0.0,0.0001666666666666483,0.0,0.00033333333333340764,0.0006666666666667043,0.002666666666666706,0.0008333333333333526,0.0020000000000000018,36340
0.0,0.0003333333333332966,0.0003333333333332966,0.0004999999999999449,0.0006666666666665932,0.0018333333333333535,0.0,0.0018333333333333535,6160
0.0,-0.0001666666666666483,0.0,0.0,-0.0001666666666666483,0.0006666666666667043,-0.0003333333333332966,0.0018333333333333535,28275
0.0001666666666666483,-0.0011666666666667602,-0.0016666666666667052,-0.0020000000000000018,0.0004999999999999449,0.0,0.0,-0.000500000000000056,15845
0.0,-0.00016666666666675933,0.0,0.0008333333333332416,0.0006666666666665932,0.0020000000000000018,0.0011666666666666492,0.0018333333333332424,29088
0.0,0.0,0.00016666666666675933,0.0,0.0006666666666667043,0.0015000000000000568,0.0,0.0011666666666667602,12578
0.0,-0.000500000000000056,0.0,0.0011666666666666492,0.0006666666666667043,0.0020000000000000018,0.0,0.0004999999999999449,7424
0.0,0.0004999999999999449,0.0001666666666666483,0.0008333333333333526,0.0004999999999999449,0.00216666666666665,0.0003333333333332966,0.0018333333333333535,20238
0.0,0.0,0.0,0.0008333333333333526,0.0006666666666667043,0.0023333333333334094,0.000500000000000056,0.0020000000000000018,35014
0.0,-0.0001666666666666483,0.0,0.0,0.0006666666666667043,0.0010000000000000009,0.0006666666666667043,0.0018333333333333535,27125
0.0006666666666665932,0.0,0.0001666666666666483,0.0,0.0004999999999999449,0.0016666666666665941,0.0008333333333332416,0.0014999999999999458,14417
0.0,-0.00016666666666675933,0.0,0.0008333333333332416,0.0006666666666665932,0.0020000000000000018,0.0004999999999999449,0.0018333333333332424,29070
0.0006666666666665932,0.0,0.0001666666666666483,0.0,0.0004999999999999449,0.00216666666666665,0.0004999999999999449,0.0018333333333332424,10625
0.0,0.0,0.0001666666666666483,0.0,0.0006666666666667043,0.0010000000000000009,0.0010000000000000009,0.00216666666666665,24835
0.0004999999999999449,0.0,0.0,0.0,0.0004999999999999449,0.0018333333333333535,0.0008333333333333526,0.0018333333333333535,20567
0.0,-0.0016666666666667052,-0.0020000000000000018,-0.0025000000000000577,0.0006666666666667043,0.0,-0.0020000000000000018,-0.0008333333333333526,20070
0.0,0.0,0.0,0.0010000000000000009,0.0006666666666667043,0.0018333333333333535,0.0006666666666667043,0.0016666666666667052,18684
0.0,0.0,0.0,0.0008333333333333526,0.0006666666666667043,0.0023333333333334094,0.0013333333333334085,0.0020000000000000018,32944
0.0,-0.00016666666666675933,0.0,0.0008333333333332416,0.0006666666666665932,0.0014999999999999458,0.0011666666666666492,0.0018333333333332424,34204
0.000500000000000056,0.0010000000000000009,-0.0014999999999999458,-0.0018333333333333535,0.000500000000000056,0.0,0.000500000000000056,-0.0004999999999999449,1244
0.0,-0.0001666666666666483,0.0,0.0,-0.0001666666666666483,0.0006666666666667043,-0.0006666666666665932,0.0018333333333333535,14186
-0.0003333333333332966,-0.0001666666666666483,0.0,0.0,0.0004999999999999449,0.0011666666666666492,0.0,0.0016666666666667052,4091
0.0008333333333333526,0.0,0.00033333333333340764,0.0,0.000500000000000056,0.0020000000000000018,0.0011666666666666492,0.00216666666666665,14423
0.0,-0.0008333333333333526,0.0,0.0,0.0006666666666667043,0.0008333333333333526,0.0,0.000500000000000056,26376
0.0004999999999999449,0.0001666666666666483,0.0,0.0,0.0004999999999999449,0.0023333333333332984,0.0010000000000000009,0.0020000000000000018,4220
0.0006666666666667043,0.0,0.00016666666666675933,0.0,0.000500000000000056,0.0020000000000000018,0.0010000000000000009,0.0020000000000000018,39724
0.000500000000000056,0.0010000000000000009,-0.0013333333333332975,-0.0014999999999999458,0.000500000000000056,0.0,0.00033333333333340764,-0.0001666666666666483,5274
0.0,-0.0001666666666666483,0.0,0.0,0.0006666666666667043,0.0010000000000000009,0.0006666666666667043,0.0018333333333333535,28360
0.000500000000000056,0.0010000000000000009,-0.0020000000000000018,-0.0018333333333333535,0.000500000000000056,0.0,0.0006666666666667043,-0.0004999999999999449,13790
-0.0001666666666666483,0.0004999999999999449,0.0,0.0001666666666666483,0.0004999999999999449,0.0013333333333332975,0.0001666666666666483,0.0014999999999999458,15934
0.0006666666666667043,0.00016666666666675933,0.00016666666666675933,0.0,0.000500000000000056,0.0025000000000000577,0.0010000000000000009,0.0020000000000000018,3742
0.0004999999999999449,-0.0001666666666666483,0.0,0.0,0.0004999999999999449,0.0020000000000000018,0.0006666666666667043,0.0016666666666667052,2968
0.0,0.0,0.0,0.0,0.0006666666666667043,0.0016666666666667052,0.0001666666666666483,0.0011666666666666492,20133
0.0003333333333332966,0.0,0.0,0.0003333333333332966,0.0004999999999999449,0.0014999999999999458,0.0010000000000000009,0.0010000000000000009,3134
0.0,0.0,0.0,0.0,-0.0001666666666666483,0.0010000000000000009,0.000500000000000056,0.0020000000000000018,28887
0.0006666666666665932,0.0,0.0001666666666666483,0.0,0.0004999999999999449,0.0016666666666665941,0.0008333333333332416,0.0014999999999999458,38416
0.0,0.0004999999999999449,0.0001666666666666483,-0.0003333333333332966,0.0006666666666667043,0.0020000000000000018,0.0,0.0016666666666667052,12147
0.0,0.0003333333333332966,0.0003333333333332966,0.0,0.0006666666666665932,0.0011666666666666492,0.0,0.0008333333333333526,13585
0.0004999999999999449,0.0,0.0,0.0,0.0004999999999999449,0.0016666666666665941,0.0008333333333333526,0.0018333333333333535,30760
0.0,0.0,0.0001666666666666483,-0.0010000000000000009,0.0006666666666667043,0.0016666666666667052,0.0001666666666666483,0.0011666666666666492,21863
0.0,0.0004999999999999449,0.0,0.0003333333333332966,0.0006666666666667043,0.0020000000000000018,0.0,0.0016666666666667052,19650
0.000500000000000056,0.0011666666666666492,-0.0013333333333332975,-0.0013333333333332975,0.000500000000000056,0.0,0.000500000000000056,-0.0003333333333332966,319
0.0,0.0,0.0,0.0001666666666666483,0.0006666666666667043,0.0016666666666667052,0.0006666666666667043,0.0016666666666667052,25475
0.0,0.0,0.0,0.0,0.0006666666666667043,0.0010000000000000009,0.0008333333333333526,0.0011666666666666492,33950
0.0,-0.0016666666666667052,-0.0020000000000000018,-0.0018333333333333535,0.0006666666666667043,0.0,-0.0020000000000000018,-0.0008333333333333526,19911
0.0,-0.0001666666666666483,0.0,0.0,0.0006666666666667043,0.0015000000000000568,0.0006666666666667043,0.0010000000000000009,34070
0.0,0.0,0.0,0.0003333333333332966,0.0006666666666667043,0.0018333333333333535,0.0008333333333333526,0.0018333333333333535,18579
0.0,0.0,0.0001666666666666483,0.0,0.0006666666666667043,0.0016666666666667052,0.0010000000000000009,0.00216666666666665,39959
0.0004999999999999449,-0.0001666666666666483,0.0,0.0,0.0004999999999999449,0.0020000000000000018,0.0006666666666667043,0.0016666666666667052,20221
0.0,0.0,0.0,0.0,0.0006666666666667043,0.0015000000000000568,0.0008333333333333526,0.0015000000000000568,39455
-0.00016666666666675933,0.0,0.0,0.0001666666666666483,0.0004999999999999449,0.00216666666666665,0.0004999999999999449,0.0020000000000000018,2873
0.0,-0.0015000000000000568,-0.0018333333333333535,-0.00216666666666665,0.0006666666666665932,0.0,-0.0020000000000000018,-0.0006666666666667043,16061
0.0003333333333332966,0.0,0.0,0.0003333333333332966,0.0004999999999999449,0.0014999999999999458,0.0010000000000000009,0.0010000000000000009,3158
0.0,0.0,0.0,0.0004999999999999449,0.0006666666666667043,0.0016666666666667052,0.0008333333333333526,0.0018333333333333535,18152
0.0,0.0,0.0,-0.0006666666666667043,0.000500000000000056,0.0010000000000000009,0.000500000000000056,0.0015000000000000568,1710
0.0,-0.0025000000000000577,-0.002666666666666706,-0.0016666666666667052,0.0006666666666665932,0.0,-0.0020000000000000018,-0.0010000000000000009,39897
0.0,-0.0015000000000000568,-0.0025000000000000577,-0.0023333333333332984,0.0004999999999999449,0.0,0.0,-0.0008333333333333526,9721
0.0,0.0,0.0,0.0,0.0006666666666667043,0.0008333333333333526,0.0008333333333333526,0.0011666666666666492,29859
0.0006666666666665932,-0.0001666666666666483,0.0001666666666666483,0.0,0.0004999999999999449,0.00216666666666665,0.0006666666666665932,0.0016666666666665941,2177
0.0,0.0004999999999999449,0.0001666666666666483,0.0,0.0004999999999999449,0.0013333333333332975,-0.000500000000000056,0.0013333333333332975,5316
0.0,0.0006666666666665932,0.0003333333333332966,0.0001666666666666483,0.0006666666666665932,0.0020000000000000018,-0.00033333333333340764,0.0014999999999999458,21156
0.0,0.0,0.0,0.0,0.0006666666666667043,0.0008333333333333526,0.0008333333333333526,0.0020000000000000018,29875
0.0004999999999999449,-0.0001666666666666483,0.0,0.0,0.0004999999999999449,0.0011666666666666492,0.0006666666666667043,0.0016666666666667052,4032
0.0,-0.0025000000000000577,-0.0025000000000000577,-0.00216666666666665,0.0004999999999999449,0.0,0.0001666666666666483,-0.0011666666666666492,10170
0.0,0.0004999999999999449,0.0,0.0011666666666666492,0.0006666666666667043,0.002666666666666706,0.0008333333333333526,0.0018333333333333535,14096
0.0,0.0,0.0,0.0008333333333333526,0.0006666666666667043,0.0023333333333334094,0.0013333333333334085,0.0020000000000000018,34147
0.0,-0.0013333333333334085,-0.0025000000000000577,-0.0025000000000000577,0.0004999999999999449,0.0,0.0,-0.0006666666666667043,24529
0.0,-0.0008333333333333526,0.0,0.0,0.0006666666666667043,0.0003333333333332966,0.0,0.0003333333333332966,9936
0.0,0.0003333333333332966,0.0003333333333332966,0.0,0.0006666666666665932,0.0011666666666666492,0.0,0.0011666666666666492,12707
0.000500000000000056,0.0011666666666666492,-0.0013333333333332975,-0.0013333333333332975,0.000500000000000056,0.0,0.000500000000000056,-0.0003333333333332966,8932
0.0,0.0006666666666667043,0.0001666666666666483,0.0008333333333333526,0.0006666666666667043,0.0020000000000000018,0.0,0.0016666666666667052,11947
0.0004999999999999449,-0.0001666666666666483,0.0,0.0,0.0004999999999999449,0.0020000000000000018,0.0006666666666667043,0.0016666666666667052,3397
0.0004999999999999449,-0.0008333333333333526,0.0,0.0,0.0004999999999999449,0.0013333333333332975,0.0,0.0010000000000000009,5516
0.0004999999999999449,0.0,0.0,0.0,0.0004999999999999449,0.0020000000000000018,0.0008333333333333526,0.0018333333333333535,3591
0.0,-0.0025000000000000577,-0.0025000000000000577,-0.0025000000000000577,0.0004999999999999449,0.0,0.0001666666666666483,-0.0011666666666666492,2668
0.0,0.0,0.0,0.0004999999999999449,0.0006666666666667043,0.0011666666666666492,0.0008333333333333526,0.0018333333333333535,17653
0.0,0.0,0.0,0.0004999999999999449,0.0006666666666667043,0.0011666666666666492,0.0008333333333333526,0.0018333333333333535,23402
0.0004999999999999449,0.0,0.0,0.0,0.0004999999999999449,0.0014999999999999458,0.0008333333333333526,0.0018333333333333535,35999
0.0,0.0,0.0,0.0,0.0006666666666667043,0.0015000000000000568,-0.0003333333333332966,0.0011666666666666492,12065
0.0,0.0006666666666667043,0.0001666666666666483,0.0008333333333333526,0.0006666666666667043,0.0020000000000000018,0.0,0.0016666666666667052,17019
0.000500000000000056,0.0008333333333333526,-0.0020000000000000018,-0.0018333333333333535,0.000500000000000056,0.0,0.000500000000000056,-0.0004999999999999449,35744
0.0,-0.0008333333333333526,0.0,0.0,0.0006666666666667043,0.0010000000000000009,0.0,0.000500000000000056,26659
0.0,0.0,0.0,0.0008333333333333526,0.0006666666666667043,0.0023333333333334094,0.000500000000000056,0.0020000000000000018,14351
0.0,0.0008333333333333526,0.0003333333333332966,0.0010000000000000009,0.0006666666666665932,0.0018333333333333535,0.0,0.0018333333333333535,13081
0.0006666666666667043,-0.0008333333333332416,0.00016666666666675933,0.0,0.000500000000000056,0.0008333333333333526,0.0,0.0006666666666667043,9723
0.0,-0.0001666666666666483,0.0,0.0,-0.0001666666666666483,0.0006666666666667043,-0.0003333333333332966,0.0018333333333333535,25635
0.0,0.0004999999999999449,0.0,0.0006666666666665932,0.0006666666666665932,0.0020000000000000018,0.0,0.0013333333333332975,7198
0.0006666666666667043,0.00016666666666675933,0.00016666666666675933,0.0,0.000500000000000056,0.0020000000000000018,0.0010000000000000009,0.0020000000000000018,30261
0.0,-0.0008333333333333526,0.0,0.0,0.0006666666666667043,0.0008333333333333526,0.0,0.000500000000000056,9903
0.0,0.0006666666666665932,0.0001666666666666483,0.0006666666666665932,0.0006666666666665932,0.0020000000000000018,0.0,0.0018333333333333535,12522
0.0,-0.000500000000000056,0.0,0.0011666666666666492,0.0006666666666667043,0.0020000000000000018,0.0,0.0008333333333333526,7865
0.000500000000000056,0.0010000000000000009,-0.0020000000000000018,-0.0018333333333333535,0.000500000000000056,0.0,0.0006666666666667043,-0.0004999999999999449,31782
0.0,0.0003333333333332966,0.0,0.0010000000000000009,0.0006666666666667043,0.002666666666666706,0.0006666666666667043,0.0016666666666667052,34964
0.0001666666666666483,0.0014999999999999458,0.0004999999999999449,0.0008333333333332416,0.0004999999999999449,0.0024999999999999467,0.0006666666666665932,0.0018333333333332424,6720
-0.0001666666666666483,0.0,0.0,-0.0004999999999999449,0.000500000000000056,0.0011666666666666492,0.0006666666666667043,0.0016666666666667052,1871
0.0,0.0004999999999999449,0.0001666666666666483,0.0004999999999999449,0.0004999999999999449,0.00216666666666665,0.0008333333333333526,0.0018333333333333535,3888
0.0006666666666667043,-0.0008333333333332416,0.00016666666666675933,0.0,0.000500000000000056,0.0013333333333334085,0.0,0.0006666666666667043,10741
0.0,-0.000500000000000056,0.0,0.0003333333333332966,0.0006666666666667043,0.0020000000000000018,0.0,0.0008333333333333526,38345
0.0,0.0,0.0,0.0,0.0006666666666667043,0.0015000000000000568,0.0008333333333333526,0.0016666666666667052,37294
0.0004999999999999449,0.0001666666666666483,0.0,0.0,0.0004999999999999449,0.0014999999999999458,0.0010000000000000009,0.0020000000000000018,31335
0.0,-0.0001666666666666483,0.0,0.0,-0.0001666666666666483,0.0011666666666667602,0.00033333333333340764,0.0018333333333333535,23603
-0.0001666666666666483,0.0010000000000000009,0.0,0.0008333333333333526,0.000500000000000056,0.0020000000000000018,0.0006666666666667043,0.0018333333333333535,6531
0.0,0.0,0.0,-0.0008333333333333526,0.0006666666666667043,0.0016666666666667052,0.0001666666666666483,0.0011666666666666492,20093
-0.0001666666666666483,-0.0016666666666667052,-0.0028333333333333544,-0.0024999999999999467,0.000500000000000056,0.0,0.0,-0.0010000000000000009,5863
0.0006666666666667043,0.0003333333333332966,0.000500000000000056,0.0,0.000500000000000056,0.0020000000000000018,0.0,0.0010000000000000009,788
0.0,-0.0001666666666666483,0.0,0.0,-0.0001666666666666483,0.0006666666666667043,-0.0003333333333332966,0.0018333333333333535,33627
0.0006666666666667043,0.0003333333333332966,0.000500000000000056,0.0,0.000500000000000056,0.0016666666666667052,0.0,0.0010000000000000009,5075
-0.00016666666666675933,0.0,0.0,0.0001666666666666483,0.0004999999999999449,0.00216666666666665,0.0004999999999999449,0.0023333333333332984,24543
0.000500000000000056,0.0010000000000000009,-0.0014999999999999458,-0.0018333333333333535,0.000500000000000056,0.0,0.000500000000000056,-0.0004999999999999449,30394
0.0,0.0,0.0,-0.0004999999999999449,0.0006666666666667043,0.0016666666666667052,0.0003333333333332966,0.0013333333333332975,19405
0.0,-0.0025000000000000577,-0.002666666666666706,-0.0015000000000000568,0.0006666666666667043,0.0,-0.0020000000000000018,-0.0011666666666666492,6346
0.0,-0.0025000000000000577,-0.002666666666666706,-0.0025000000000000577,0.0006666666666665932,0.0,-0.0020000000000000018,-0.0006666666666667043,37748
0.0,0.0,0.0,0.0,0.0006666666666667043,0.0016666666666667052,0.0008333333333333526,0.0020000000000000018,29511
0.0,0.0,0.0,0.0008333333333333526,0.0006666666666667043,0.0023333333333334094,0.000500000000000056,0.0020000000000000018,38137
0.0008333333333333526,0.0,0.000500000000000056,0.0,0.000500000000000056,0.0023333333333334094,0.0011666666666666492,0.00216666666666665,2807
0.0,0.0,0.0,0.0006666666666667043,0.0006666666666667043,0.0013333333333334085,0.0,0.0013333333333334085,19874
0.0006666666666667043,0.00016666666666675933,0.00016666666666675933,0.0,0.000500000000000056,0.0025000000000000577,0.0010000000000000009,0.0020000000000000018,10669
0.0,0.0,0.00016666666666675933,0.00016666666666675933,0.0006666666666667043,0.0023333333333334094,0.000500000000000056,0.002166666666666761,37011
0.0,-0.0008333333333333526,0.0,0.0,0.0006666666666667043,0.0006666666666667043,0.0,0.0011666666666666492,27005
